"Pop_Code","standard","actual","fruit.inf.Length","aborted.inf.length","flower.inf.length","bud.inf.Length","Location","Date","Latitude","Longitude","yday","Year","GD","GDs","GDD","GDDs","meanGDeg","varGDeg","skewGDeg","kurtGDeg","numStns","flowered.cm","bud.cm","fruit.cm","a.flower.cm","infl.cm","flowered.mm","bud.mm","fruit.mm","a.flower.mm","infl.mm"
"USC0015484",1334,10,2387.626,0,1757.191,1018.09,"Spartanburg Co., South Carolina,  east side of man made pond, south side of Lawson's Fork Creek under power-lines, Cottonwood Trail, ","09/08/2006",34.952363,-81.890159,221,2006,291.0608653077,157.1756797945,3077.2347888687,1952.7594822033,10.7490436725,41.9590764398,-0.2328552635,-1.1653833585,19,13.1723463268366,7.63185907046477,17.8982458770615,0,38.7024512743628,131.723463268366,76.3185907046477,178.982458770615,0,387.024512743628
"USC0015483",1332.002,10,4089.771,0,1471.68,434.326,"Spartanburg Co., South Carolina,  east side of man made pond, south side of Lawson's Fork Creek under power-lines, Cottonwood Trail, ","09/08/2006",34.952363,-81.890159,221,2006,291.0608653077,157.1756797945,3077.2347888687,1952.7594822033,10.7490436725,41.9590764398,-0.2328552635,-1.1653833585,19,11.048632059111,3.26070080975854,30.7039403844739,0,45.0132732533435,110.48632059111,32.6070080975854,307.039403844739,0,450.132732533435
"1145018",1168.007,10,2127.797,0,100.578,154.871,"NAD83 47.68285 -93.02629, St. Louis Co., Minnestota","19/09/2007",47.68285,-93.02629,262,2007,150.0532093661,139.8999445182,1222.261620165,1198.9548639019,8.3696706476,19.7717468433,0.0121594571,-0.7247029472,19,0.861107852949512,1.32594239589318,18.2173308892841,0,20.4043811381267,8.61107852949512,13.2594239589318,182.173308892841,0,204.043811381267
"WTU-V-022151",1248.014,10,4524.949,0,137.385,174.026,"47.07359*N, 119.33710*W, WGS 84","0028-08-20",47.07359,-119.3371,241,2008,165.7196761064,123.0725399374,1762.0348995611,1459.7003513616,10.669343894,23.8843974992,0.0315977339,-0.4058424743,19,1.10082899711061,1.39442345999324,36.2571974352852,0,38.752449892389,11.0082899711061,13.9442345999324,362.571974352852,0,387.52449892389
"WSU_383123",828.06,10,3184.24,0,482.929,138.805,"47.07359* N, 119.33710* W","0028-08-20",47.07359,-119.3371,241,2008,165.7196761064,123.0725399374,1762.0348995611,1459.7003513616,10.669343894,23.8843974992,0.0315977339,-0.4058424743,19,5.83205323285752,1.67626742023525,38.4542182933604,0,45.9625389464532,58.3205323285752,16.7626742023525,384.542182933604,0,459.625389464532
"WCUH0016054",1232.162,10,0,0,957.116,698.353,"Buncombe Co., North Carolina, Old River Road above Lagoon, N35*32.360', W082*33.690 ","17/07/2009",35.539333,-82.5615,198,2009,233.2526406659,105.2959747221,2280.1258895489,1086.5242735585,9.7546111622,24.2597306953,-0.5934464951,-1.0075174463,19,7.76777728902531,5.66770440899817,0,0,13.4354816980235,77.6777728902531,56.6770440899817,0,0,134.354816980235
"WCUH0016055",1232.196,10,2137.494,0,0,0,"Buncombe Co., North Carolina, Old River Road above Lagoon, N35*32.363', W082*33.722 ","02/10/2009",35.539333,-82.5615,275,2009,233.2526406659,182.2959747221,2280.1258895489,2084.7740646416,9.7546111622,24.2597306953,-0.5934464951,-1.0075174463,19,0,0,17.3470292063925,0,17.3470292063925,0,0,173.470292063925,0,173.470292063925
"ILLS00071282",880.02,10,788.769,0,282.252,170.188,"42.826417, -100.531868, Cherry County, Nebraska","19/08/2009",42.826417,-100.531868,231,2009,151.7961807535,110.6700562854,1568.812575763,1194.7216588188,10.4038837334,19.5995543047,-0.4659049714,-0.5035632748,19,3.20733619690462,1.93391059294107,8.96308038453672,0,14.1043271743824,32.0733619690462,19.3391059294107,89.6308038453672,0,141.043271743824
"OSU_245849",1224,10,930.038,0,1290.955,647.981,"45*06.216N 123*01.325W ","0023-08-20",45.1036,-123.0220833,235,2011,180.0984805359,120.6216670934,1475.0932910019,951.6950562572,8.0073757396,15.7017801042,-0.0228451113,-0.7335780312,19,10.5470179738562,5.29396241830065,7.59834967320262,0,23.4393300653595,105.470179738562,52.9396241830065,75.9834967320262,0,234.393300653595
"OSU_249147",1224.004,10,1074.912,0,805.512,379.942,"481045E 4939349N","0015-07-20",44.60724,-123.238872,196,2014,248.9635091137,134.0591080719,1932.9784185229,768.2809199513,7.6653624783,21.774931929,0.1081050033,-0.9715979615,19,6.58095888575528,3.10409116310077,8.78193208518927,0,18.4669821340453,65.8095888575528,31.0409116310077,87.8193208518927,0,184.669821340453
"ILL00121772",881.009,10,0,0,1540.936,779.224,"Massachusetts, Middlesex Co., Bedford","1890-07-17",42.49112,-71.275587,198,1890,152.4549439685,73.1124807159,1471.8862859488,719.2635838106,10.2771285699,19.4593447487,0.065988422,-0.4240073106,20,17.4905818215251,8.84467695562701,0,0,26.3352587771521,174.905818215251,88.4467695562701,0,0,263.352587771521
"919031117",616.08,5,2985.82,0,1500.04,782.23,"",NA,42.49,-71.28,198,1890,152.4611987735,73.2935492753,1473.1243538109,722.2239694818,10.295676141,19.4940128368,0.066612434,-0.4219784876,20,12.1740683028178,6.34844500714193,24.2324048824828,0,42.7549181924425,121.740683028178,63.4844500714193,242.324048824828,0,427.549181924425
"919025138",612.08,5,738.41,0,0,0,"",NA,42.48,-71.15,225,1893,163.9650686434,104.7985975744,1640.298811334,1114.5703068507,9.4562579056,18.5556641389,-0.0610053337,-0.7312061629,20,0,0,6.03197294471311,0,6.03197294471311,0,0,60.3197294471311,0,60.3197294471311
"919022928",614.03,5,0,0,1496.86,493.38,"",NA,42.16,-71.14,189,1894,193.1928047056,81.7192744297,1747.5926851565,697.2987910478,9.4564698326,25.7514503882,0.0976264626,-0.9034283744,20,12.1888181359217,4.01755614546521,0,0,16.2063742813869,121.888181359217,40.1755614546521,0,0,162.063742813869
"919020930",612.05,5,712.56,1819.842,671.75,0,"",NA,42.16,-71.14,241,1894,193.1928047056,133.7192744297,1747.5926851565,1367.0608163016,9.4564698326,25.7514503882,0.0976264626,-0.9034283744,20,5.48770525283882,0,5.8210930479536,14.8667755902296,26.175573891022,54.8770525283882,0,58.210930479536,148.667755902296,261.75573891022
"919026438",614.74,5,778.42,0,0,0,"",NA,42.37,-71.11,279,1894,189.2684893571,172.0817508623,1905.6479495545,1862.9112398291,9.6939978612,25.3198330385,0.0983766976,-0.892942113,20,0,0,6.33129453102125,0,6.33129453102125,0,0,63.3129453102125,0,63.3129453102125
"ILL00121763",1163.028,10,894.22,0,661.559,501.223,"Hartford Co., Connecticut, Southington, river bank (Quinnipiac River)","1895-07-20",41.598676,-72.88533,201,1895,166.3972358016,89.3402252355,1726.6714853874,884.7131886868,10.4831749871,23.7505997596,-0.5107405898,-0.5809423466,20,5.68824654264558,4.30963828901798,7.68872288543354,0,17.6866077170971,56.8824654264558,43.0963828901798,76.8872288543354,0,176.866077170971
"919020881",616.05,5,1921.54,0,0,0,"",NA,42.31,-71.12,258,1895,149.6694800492,133.6626227045,1677.0682594497,1520.5680199845,11.1961398536,18.0819695981,-0.5833645518,-0.199781423,20,0,0,15.5956497037578,0,15.5956497037578,0,0,155.956497037578,0,155.956497037578
"ILL00121775",1164.035,10,530.356,0,1064.37,300.015,"West Roxbury, Meadow, Massachusetts","1896-07-24",42.287018,-71.148413,206,1896,179.514831949,95.850717601,1709.4804878029,941.5790157149,9.5049086154,24.7974853704,-0.0207992752,-0.5367217897,20,9.1437972225921,2.57737095534069,4.55618602533429,0,16.2773542032671,91.437972225921,25.7737095534069,45.5618602533429,0,162.773542032671
"v0305280WIS",897.009,10,616.141,0,1488.076,0,"40.40631 -74.97616","1896-09-11",40.40631,-74.97616,255,1896,207.6928825575,153.0774867215,2269.5437541634,1970.2669814345,11.0060999001,31.2888831313,-0.2363020564,-0.8115908681,20,16.5893095832929,0,6.8688385512297,0,23.4581481345226,165.893095832929,0,68.688385512297,0,234.581481345226
"919029603",612.05,5,2628.39,0,1280.41,224.02,"",NA,42.28,-71.42,233,1897,158.7671949242,110.4885285483,1614.4802231301,1213.1661983345,10.1353891269,17.5427067701,-0.0696997233,-0.6283696489,20,10.4600114369741,1.830079241892,21.4720202597827,0,33.7621109386488,104.600114369741,18.30079241892,214.720202597827,0,337.621109386488
"v0305271WIS",896.009,10,680.327,0,649.699,372.99,"40.40628 -74.97646","1897-08-14",40.40628,-74.97646,226,1897,191.1822870729,115.2389141172,2042.8956752234,1342.4399181876,10.439580252,23.0183181614,-0.2175085999,-1.0307959215,20,7.25103207668673,4.16279300765952,7.59285900030022,0,19.0066840846465,72.5103207668673,41.6279300765952,75.9285900030022,0,190.066840846465
"919030841",616.03,5,0,0,1379.42,793.76,"",NA,43.55,-72.97,186,1898,145.8793419141,62.2397886328,1415.4966766692,479.8575226889,9.697348961,20.9323287239,-0.178995179,-0.8495783595,20,11.1960456471276,6.44254338262747,0,0,17.638589029755,111.960456471276,64.4254338262747,0,0,176.38589029755
"919015637",614.05,5,0,0,2932.96,732.1,"",NA,41.79,-72.8,189,1898,158.6760258164,65.780118098,1709.113788014,610.0197573926,10.5472721785,21.7380557039,-0.1642135495,-0.9722603268,20,23.8820942919958,5.96124094129143,0,0,29.8433352332872,238.820942919958,59.6124094129143,0,0,298.433352332872
"1189141",170.002,10,1430.93,0,0,0,"3mi N of Fort Lell, M.Y. opposite the upper end of New York Island","1898-08-28",40.909386,-73.93882,240,1898,178.7780026909,125.5872310317,2072.9882438475,1519.9613125003,11.4657055184,27.2393145229,-0.1979255924,-0.7877170971,20,0,0,84.1713626898507,0,84.1713626898507,0,0,841.713626898507,0,841.713626898507
"919020479",616.05,5,693.68,0,579.81,226.71,"",NA,42.47,-71.29,227,1899,185.9086098485,116.3846999274,1637.8448475717,1194.0343131397,9.3925714284,22.7074319671,-0.1734144573,-0.7104555897,20,4.70586803019235,1.8400292184076,5.63006249492736,0,12.1759597435273,47.0586803019235,18.400292184076,56.3006249492736,0,121.759597435273
"919029775",612.07,5,0,0,1226.4,584.99,"",NA,41.28,-73.03,192,1899,185.4986774489,80.2465773781,1704.9618712955,796.737162085,9.7784894316,22.0955127979,-0.0906973323,-0.7795574957,20,10.0184619406277,4.77878347247864,0,0,14.7972454131063,100.184619406277,47.7878347247864,0,0,147.972454131063
"v0305261WIS",896.005,10,771.237,0,0,0,"39.96650 -75.26046","16/09/1900",39.9665,-75.26046,259,1900,207.8512619663,155.1491293348,2548.7549442794,2125.2937885415,12.2309557964,29.6766924829,-0.242252529,-0.7970999204,20,0,0,8.60750777060396,0,8.60750777060396,0,0,86.0750777060396,0,86.0750777060396
"ILL00121771",1163.015,10,797.065,0,436.807,484.823,"Middlesex Co., Massachusetts, Boston Back Bay, salt marsh","14/07/1901",42.35591,-71.076826,195,1901,173.1429416337,72.9915579157,1762.8602383139,707.6150349684,10.2624797185,27.025460557,-0.1321267301,-0.7373189975,20,3.75581570315086,4.16867366285044,6.8534369720081,0,14.7779263380094,37.5581570315086,41.6867366285043,68.534369720081,0,147.779263380094
"v0305273WIS",897.009,10,391.847,0,1038.115,444.969,"42.35010 -71.08700","14/07/1901",42.3501,-71.087,195,1901,173.2963524899,72.9768387516,1765.2405185298,709.6417163242,10.2700183129,27.0085581282,-0.1332163406,-0.7366269977,20,11.5730722880149,4.96058567974234,4.36837311554288,0,20.9020310833002,115.730722880149,49.6058567974234,43.6837311554288,0,209.020310833002
"ILL00121901",1166.027,10,2297.335,0,1094.843,214.663,"Claredon, Rutland CO., Vermont","30/07/1902",43.54264,-72.956963,211,1902,154.2297933532,81.4931779757,1239.8830159818,685.5184841119,7.9203177858,15.3955830004,-0.0852795539,-0.6386553153,20,9.38951670930433,1.8409779533407,19.7022453167894,0,30.9327399794344,93.8951670930433,18.409779533407,197.022453167894,0,309.327399794344
"919011711",614.03,5,0,0,2896.58,1051.73,"","0030-07-19",43.55,-72.97,211,1902,153.9111108689,81.2794126402,1241.309446585,685.8490726435,7.9288069336,15.4634992043,-0.0869381582,-0.6356344316,20,23.5866325749556,8.56415810302428,0,0,32.1507906779799,235.866325749556,85.6415810302428,0,0,321.507906779799
"919025844",612.08,5,1950.34,0,2822.36,918.65,"","0030-07-19",43.55,-72.97,211,1902,153.9111108689,81.2794126402,1241.309446585,685.8490726435,7.9288069336,15.4634992043,-0.0869381582,-0.6356344316,20,23.0554829434061,7.50432949941184,15.9320677035682,0,46.4918801463861,230.554829434061,75.0432949941184,159.320677035682,0,464.918801463861
"919025865",614.16,5,0,0,2390.45,1454.13,"","0030-07-19",43.55,-72.97,211,1902,153.9111108689,81.2794126402,1241.309446585,685.8490726435,7.9288069336,15.4634992043,-0.0869381582,-0.6356344316,20,19.4611339064739,11.8383645955451,0,0,31.299498502019,194.611339064739,118.383645955451,0,0,312.99498502019
"MICH-V-1433759",1168.027,10,1211.731,0,1582.144,513.48,"Ithaca New York","18/07/1902",42.439649,-76.514304,199,1902,146.3087707766,63.3893796529,1372.7490697986,676.9658368409,9.2261977779,16.3210112883,-0.2312432533,-0.7139977908,20,13.5454403023218,4.39613125381519,10.3741694327272,0,28.3157409888641,135.454403023218,43.9613125381519,103.741694327272,0,283.157409888641
"919020798",612.03,5,0,0,453.18,978.71,"","0026-07-19",42.35,-71.05,207,1903,168.1350324187,84.0644019362,1618.2449130574,797.6174985043,9.3325038021,18.5143903063,0.1961514822,-0.5859152481,20,3.7022694965933,7.99560479061484,0,0,11.6978742872081,37.022694965933,79.9560479061484,0,0,116.978742872081
"919011906",614.05,5,3810.96,0,0,0,"","0011-08-19",42.46,-71.67,224,1904,153.2604405863,104.2470281498,1474.1063422411,1086.4658957209,9.8959478862,14.9263926018,-0.2138233268,-0.4019978716,20,0,0,31.0313492386613,0,31.0313492386613,0,0,310.313492386613,0,310.313492386613
"MICH-V-1433767",1166.043,10,0,0,925.085,655.04,"Norfolk CO., Massachusetts, Ponkapoag (now Canton)","20/07/1906",42.154022,-71.148665,201,1906,188.3920993034,91.3885728323,1707.6056295169,798.7800583178,9.1109754178,25.1216431852,-0.1626451795,-0.9975985134,20,7.93354104436972,5.61763159677645,0,0,13.5511726411462,79.3354104436972,56.1763159677645,0,0,135.511726411462
"919017163",616.03,5,0,0,1904.2,0,"","0030-07-19",43.64,-72.99,211,1907,125.8900407175,66.2155513281,1158.3376348728,650.7887589599,9.4464211906,15.8654718854,-0.2008825102,-0.5178932128,20,15.4554161323312,0,0,0,15.4554161323312,154.554161323312,0,0,0,154.554161323312
"919015561",618.03,5,138.52,0,356.85,0,"","0031-08-19",42.83,-71.65,243,1907,126.8718580188,102.198436525,1285.1003306056,1078.8592016687,10.1429865352,17.8278458257,-0.368180541,-0.4239865388,20,2.88699577690403,0,1.12065757325696,0,4.007653350161,28.8699577690403,0,11.2065757325696,0,40.07653350161
"919011095",614.05,5,1216.57,0,537.84,124.26,"","0031-08-19",42.84,-71.65,243,1907,124.0932316201,101.4603608395,1265.0602483946,1072.8576966664,10.2270572113,17.4552916268,-0.3602334419,-0.3412862219,20,4.37944792769319,1.01180685611921,9.90611513720381,0,15.2973699210162,43.7944792769319,10.1180685611921,99.0611513720381,0,152.973699210162
"919016387",614.03,5,1957.45,0,0,0,"","0029-07-19",42.35,-71.05,211,1908,181.394774962,98.9385368207,1888.1009734071,1080.2500777804,10.3569246564,23.5548352066,-0.3102706262,-0.5753854055,20,0,0,15.9393677833331,0,15.9393677833331,0,0,159.393677833331,0,159.393677833331
"919029819",614.08,5,5967.92,0,0,0,"","0003-10-19",42.37,-71.11,277,1908,179.8935220855,165.1628784593,1862.6284669221,1753.341771681,10.4266342214,24.1281600353,-0.3232772814,-0.5127561351,20,0,0,48.5923658155289,0,48.5923658155289,0,0,485.923658155289,0,485.923658155289
"919028200",612.05,5,258.79,0,511.32,0,"","0031-08-19",42.58,-71.44,244,1908,157.6858826623,122.6178757947,1752.5574296358,1428.9093446742,10.491347486,20.4020300843,-0.3528916358,-0.5160093765,20,4.17710971325872,0,2.11412466301773,0,6.29123437627645,41.7710971325872,0,21.1412466301773,0,62.9123437627645
"919017858",614.03,5,2775.63,0,0,0,"","0027-09-19",42.18,-71.14,271,1908,168.6917212336,156.1355209657,1747.2564123782,1682.4527638088,10.5004905881,21.9366826594,-0.3748005152,-0.4508827373,20,0,0,22.601745843037,0,22.601745843037,0,0,226.01745843037,0,226.01745843037
"v0305263WIS",897.014,10,0,0,406.828,745.918,"42.29034 -71.30591","08/07/1908",42.29034,-71.30591,190,1908,172.5871664247,76.5325550759,1770.9624004828,766.7257354635,10.5391306518,22.1216505233,-0.2629422402,-0.6420101553,20,4.53535842249954,8.31556698111735,0,0,12.8509254036169,45.3535842249954,83.1556698111735,0,0,128.509254036169
"OSU_7313",1233,10,1539.629,236.917,1592.377,336.095,"Hanover, N. Hamp.","0008-08-19",43.704465,-72.296889,220,1910,147.0758119536,86.9547050641,1208.5846460281,783.5693491834,8.3812027637,17.4280441653,-0.170050005,-0.7977419027,20,12.9146553122466,2.72583130575831,12.4868532035685,1.92146796431468,30.0488077858881,129.146553122466,27.2583130575831,124.868532035685,19.2146796431468,300.488077858881
"919021802",614.12,5,0,0,636.38,0,"","0012-08-19",42.26,-71.8,224,1910,177.0173338188,123.9883110748,1571.9066158993,1122.3512668246,8.8496805711,21.8953699449,0.0227647195,-0.8780560185,20,5.18123493779717,0,0,0,5.18123493779717,51.8123493779717,0,0,0,51.8123493779717
"919027894",614.08,5,844.01,0,1631.89,544.62,"","0020-07-19",41.12,-73.41,201,1910,207.8077049219,112.203543882,1934.4096778116,923.6000262327,9.315326973,24.47940078,-0.0823080968,-0.959852224,20,13.28727527358,4.43443850964044,6.8721502084419,0,24.5938639916623,132.8727527358,44.3443850964044,68.721502084419,0,245.938639916623
"919028048",614.7,5,1624.44,0,0,0,"","0020-08-19",42.36,-71.06,232,1910,184.1931720292,123.5372511692,1847.1894110331,1283.0933905929,9.3836606829,22.7639524565,0.0219079824,-0.8444031116,20,0,0,13.2132747681796,0,13.2132747681796,0,0,132.132747681796,0,132.132747681796
"919016018",614.72,5,155.05,0,402.58,0,"","0012-08-19",42.34,-71.05,224,1910,183.9506964043,114.909379597,1811.3258275981,1160.9180667022,9.3891179535,22.7508131948,0.0228197122,-0.8452940356,20,3.27449895887559,0,1.26114328474753,0,4.53564224362311,32.7449895887559,0,12.6114328474753,0,45.3564224362311
"919015512",614.05,5,3690.38,0,1218.99,407.23,"","0020-07-19",41.26,-73.37,201,1910,208.1204633564,110.9087758174,1959.2267133643,932.2748895263,9.4497744074,24.3202367187,-0.0788254993,-0.9110536835,20,9.9258203729338,3.31593518443124,30.0495073691068,0,43.2912629264718,99.258203729338,33.1593518443124,300.495073691068,0,432.912629264718
"919021622",616.05,5,0,220.801,537.4,0,"","0017-08-19",42.24,-71.37,229,1911,170.5028663647,105.2930872823,1778.608433738,1306.0998475161,10.4004600113,25.4378613318,0.0008621816,-0.0326812367,20,4.36165895625355,0,0,1.79207044882721,6.15372940508076,43.6165895625355,0,0,17.9207044882721,61.5372940508076
"MICH-V-1433760",1168.007,10,2140.199,0,758.527,238.288,"Ithaca, Tompkins Co., New York, West Marsh, between city and Cayuga lake west of the Inlet","25/07/1913",42.455489,-76.513686,206,1913,153.6607362021,78.5576633377,1503.8084514251,748.2606253338,9.7778768033,22.3789693968,-0.0512272051,-0.6224303688,20,6.49419909298489,2.04012475952627,18.3235117597754,0,26.8578356122866,64.9419909298489,20.4012475952627,183.235117597754,0,268.578356122866
"919012242",610.03,5,1106.45,0,911.88,0,"","0025-08-19",42.08,-71.4,237,1913,177.1152211168,121.7886349442,1788.4381278625,1346.9987494733,10.0437858296,21.6986183024,0.0234499841,-0.5700843938,20,7.47405865285314,0,9.06881628772356,0,16.5428749405767,74.7405865285314,0,90.6881628772356,0,165.428749405767
"919024962",616.05,5,0,0,1123.6,716.2,"","0020-07-19",41.38,-71.83,201,1914,178.0918839194,87.3336166915,1740.6343347917,763.7830454736,9.7361234754,17.7921846727,-0.0632254391,-0.5182908311,20,9.1193896599302,5.81283986689392,0,0,14.9322295268241,91.193896599302,58.1283986689392,0,0,149.322295268241
