Population,Family,Pop-Fam,Individual,PlantID,Latitude,Longitude,Elevation,Days,Veg,Infl,Nodes,NodeLength,StemWidth,LeafArea
ONRP,26,ONRP-26,a,ONRP-26-a,45.83022222,77.13225,202,79,785,160,19,41.31578947,3.74,
ONRP,26,ONRP-26,b,ONRP-26-b,45.83022222,77.13225,202,78,865,198,21,41.19047619,3.9,1056.1
ONRP,27,ONRP-27,a,ONRP-27-a,45.83022222,77.13225,202,77,722,144,17,42.47058824,3.39,
ONRP,27,ONRP-27,b,ONRP-27-b,45.83022222,77.13225,202,75,662,223,13,50.92307692,4.29,1363.2
ONRP,28,ONRP-28,a,ONRP-28-a,45.83022222,77.13225,202,80,898,115,16,56.125,3.64,
ONRP,28,ONRP-28,b,ONRP-28-b,45.83022222,77.13225,202,85,780,258,16,48.75,3.9,1328.6
ONRP,29,ONRP-29,a,ONRP-29-a,45.83022222,77.13225,202,85,501,191,18,27.83333333,3.08,
ONRP,29,ONRP-29,b,ONRP-29-b,45.83022222,77.13225,202,73,718,141,17,42.23529412,4.72,1265.9
ONRP,31,ONRP-31,a,ONRP-31-a,45.83022222,77.13225,202,78,732,249,14,52.28571429,4.29,
ONRP,31,ONRP-31,b,ONRP-31-b,45.83022222,77.13225,202,85,782,198,20,39.1,3.7,1278.3
ONRP,32,ONRP-32,a,ONRP-32-a,45.83022222,77.13225,202,79,768,181,15,51.2,3.86,
ONRP,32,ONRP-32,b,ONRP-32-b,45.83022222,77.13225,202,80,625,230,16,39.0625,3.22,1588.2
ONTI,1,ONTI-1,a,ONTI-1-a,48.47836111,81.29869444,319,81,608,99,15,40.53333333,2.88,
ONTI,1,ONTI-1,b,ONTI-1-b,48.47836111,81.29869444,319,93,552,123,14,39.42857143,2.21,461.3
ONTI,2,ONTI-2,a,ONTI-2-a,48.47836111,81.29869444,319,72,706,187,19,37.15789474,3.2,
ONTI,2,ONTI-2,b,ONTI-2-b,48.47836111,81.29869444,319,89,692,89,21,32.95238095,2.57,
ONTI,5,ONTI-5,a,ONTI-5-a,48.47836111,81.29869444,319,106,692,165,21,32.95238095,2.69,
ONTI,5,ONTI-5,b,ONTI-5-b,48.47836111,81.29869444,319,81,687,186,18,38.16666667,3.59,1268.5
ONTI,6,ONTI-6,a,ONTI-6-a,48.47836111,81.29869444,319,76,726,140,17,42.70588235,3.56,
ONTI,6,ONTI-6,b,ONTI-6-b,48.47836111,81.29869444,319,87,620,134,17,36.47058824,3.25,1338.4
ONTI,7,ONTI-7,a,ONTI-7-a,48.47836111,81.29869444,319,76,399,105,16,24.9375,3.12,
ONTI,7,ONTI-7,b,ONTI-7-b,48.47836111,81.29869444,319,87,797,185,22,36.22727273,3.54,1540.8
ONTI,8,ONTI-8,a,ONTI-8-a,48.47836111,81.29869444,319,105,682,80,23,29.65217391,2.8,
ONTI,8,ONTI-8,b,ONTI-8-b,48.47836111,81.29869444,319,75,588,167,15,39.2,3.24,1257.5
ONTI,10,ONTI-10,a,ONTI-10-a,48.47836111,81.29869444,319,79,630,175,15,42,3.67,
ONTI,10,ONTI-10,b,ONTI-10-b,48.47836111,81.29869444,319,81,674,172,14,48.14285714,2.85,998
ONTI,15,ONTI-15,a,ONTI-15-a,48.47836111,81.29869444,319,74,576,171,14,41.14285714,3.02,
ONTI,15,ONTI-15,b,ONTI-15-b,48.47836111,81.29869444,319,78,508,185,14,36.28571429,4.42,1348.3
ONTI,16,ONTI-16,a,ONTI-16-a,48.47836111,81.29869444,319,71,656,143,15,43.73333333,3.28,
ONTI,16,ONTI-16,b,ONTI-16-b,48.47836111,81.29869444,319,77,594,193,15,39.6,3.99,1433.9
ONTI,17,ONTI-17,a,ONTI-17-a,48.47836111,81.29869444,319,89,700,150,21,33.33333333,3.46,
ONTI,17,ONTI-17,b,ONTI-17-b,48.47836111,81.29869444,319,77,380,144,12,31.66666667,2.86,832.5
ONTI,19,ONTI-19,a,ONTI-19-a,48.47836111,81.29869444,319,87,542,151,19,28.52631579,2.68,
ONTI,19,ONTI-19,b,ONTI-19-b,48.47836111,81.29869444,319,79,687,148,19,36.15789474,3.91,1415.2
ONTI,20,ONTI-20,a,ONTI-20-a,48.47836111,81.29869444,319,89,523,100,15,34.86666667,2.49,
ONTI,22,ONTI-22,a,ONTI-22-a,48.47836111,81.29869444,319,72,632,235,16,39.5,4.02,
ONTI,22,ONTI-22,b,ONTI-22-b,48.47836111,81.29869444,319,79,635,205,16,39.6875,3.18,935.4
ONTI,24,ONTI-24,a,ONTI-24-a,48.47836111,81.29869444,319,77,529,123,14,37.78571429,3.12,
ONTI,24,ONTI-24,b,ONTI-24-b,48.47836111,81.29869444,319,76,712,318,17,41.88235294,3.82,1309.3
ONTI,25,ONTI-25,a,ONTI-25-a,48.47836111,81.29869444,319,79,562,115,13,43.23076923,2.68,
ONTI,25,ONTI-25,b,ONTI-25-b,48.47836111,81.29869444,319,85,680,190,19,35.78947368,4.87,1334.3
ONTI,26,ONTI-26,a,ONTI-26-a,48.47836111,81.29869444,319,75,713,195,18,39.61111111,3.24,
ONTI,26,ONTI-26,b,ONTI-26-b,48.47836111,81.29869444,319,88,760,145,19,40,3.5,1057.7
ONTI,28,ONTI-28,a,ONTI-28-a,48.47836111,81.29869444,319,82,659,167,20,32.95,3.29,
ONTI,28,ONTI-28,b,ONTI-28-b,48.47836111,81.29869444,319,91,381,37,23,16.56521739,3.35,882.3
ONTI,29,ONTI-29,a,ONTI-29-a,48.47836111,81.29869444,319,74,591,190,15,39.4,3.4,
ONTI,29,ONTI-29,b,ONTI-29-b,48.47836111,81.29869444,319,74,460,123,16,28.75,2.96,637.6
ONTI,31,ONTI-31,a,ONTI-31-a,48.47836111,81.29869444,319,74,547,195,12,45.58333333,2.94,
ONTI,31,ONTI-31,b,ONTI-31-b,48.47836111,81.29869444,319,88,940,171,20,47,3.7,1309.6
ONWH,1,ONWH-1,a,ONWH-1-a,45.49261111,78.23827778,413,81,408,80,13,31.38461538,2.97,
ONWH,1,ONWH-1,b,ONWH-1-b,45.49261111,78.23827778,413,76,431,210,14,30.78571429,3.26,911.5
ONWH,2,ONWH-2,a,ONWH-2-a,45.49261111,78.23827778,413,89,278,83,14,19.85714286,2.2,
ONWH,2,ONWH-2,b,ONWH-2-b,45.49261111,78.23827778,413,91,366,123,13,28.15384615,2.02,740.1
ONWH,4,ONWH-4,a,ONWH-4-a,45.49261111,78.23827778,413,74,405,196,13,31.15384615,3.04,
ONWH,4,ONWH-4,b,ONWH-4-b,45.49261111,78.23827778,413,79,348,164,13,26.76923077,3,592.7
ONWH,5,ONWH-5,a,ONWH-5-a,45.49261111,78.23827778,413,76,527,225,15,35.13333333,3.29,
ONWH,5,ONWH-5,b,ONWH-5-b,45.49261111,78.23827778,413,79,405,180,14,28.92857143,2.68,592.7
ONWH,6,ONWH-6,a,ONWH-6-a,45.49261111,78.23827778,413,77,339,257,13,26.07692308,2.78,
ONWH,6,ONWH-6,b,ONWH-6-b,45.49261111,78.23827778,413,86,395,118,12,32.91666667,2.44,894.2
ONWH,7,ONWH-7,a,ONWH-7-a,45.49261111,78.23827778,413,79,533,176,18,29.61111111,3.36,
ONWH,7,ONWH-7,b,ONWH-7-b,45.49261111,78.23827778,413,86,447,98,16,27.9375,2.38,701.9
ONWH,9,ONWH-9,a,ONWH-9-a,45.49261111,78.23827778,413,78,468,134,15,31.2,2.47,
ONWH,9,ONWH-9,b,ONWH-9-b,45.49261111,78.23827778,413,76,462,146,16,28.875,2.85,851.9
ONWH,10,ONWH-10,a,ONWH-10-a,45.49261111,78.23827778,413,102,380,190,15,25.33333333,2.74,
ONWH,10,ONWH-10,b,ONWH-10-b,45.49261111,78.23827778,413,82,368,146,15,24.53333333,2.61,665.2
ONWH,11,ONWH-11,a,ONWH-11-a,45.49261111,78.23827778,413,94,568,143,17,33.41176471,2.38,
ONWH,11,ONWH-11,b,ONWH-11-b,45.49261111,78.23827778,413,86,425,90,15,28.33333333,2.59,614.4
ONWH,12,ONWH-12,a,ONWH-12-a,45.49261111,78.23827778,413,80,483,118,15,32.2,2.97,
ONWH,12,ONWH-12,b,ONWH-12-b,45.49261111,78.23827778,413,94,742,196,23,32.26086957,2.02,1043.7
ONWH,13,ONWH-13,a,ONWH-13-a,45.49261111,78.23827778,413,73,364,177,12,30.33333333,2.58,
ONWH,13,ONWH-13,b,ONWH-13-b,45.49261111,78.23827778,413,92,476,142,13,36.61538462,2.35,726.1
ONWH,15,ONWH-15,a,ONWH-15-a,45.49261111,78.23827778,413,79,597,210,15,39.8,3.58,
ONWH,15,ONWH-15,b,ONWH-15-b,45.49261111,78.23827778,413,77,560,129,13,43.07692308,2.87,1406.9
ONWH,16,ONWH-16,a,ONWH-16-a,45.49261111,78.23827778,413,91,331,90,13,25.46153846,2.54,
ONWH,16,ONWH-16,b,ONWH-16-b,45.49261111,78.23827778,413,83,378,114,15,25.2,2.54,675.5
ONWH,17,ONWH-17,a,ONWH-17-a,45.49261111,78.23827778,413,97,558,158,16,34.875,2.98,
ONWH,17,ONWH-17,b,ONWH-17-b,45.49261111,78.23827778,413,151,670,81,30,22.33333333,2.02,
ONWH,18,ONWH-18,a,ONWH-18-a,45.49261111,78.23827778,413,78,490,183,12,40.83333333,2.9,
ONWH,18,ONWH-18,b,ONWH-18-b,45.49261111,78.23827778,413,93,469,125,16,29.3125,2.25,719.8
ONWH,20,ONWH-20,a,ONWH-20-a,45.49261111,78.23827778,413,110,507,197,19,26.68421053,2.43,
ONWH,20,ONWH-20,b,ONWH-20-b,45.49261111,78.23827778,413,76,502,115,13,38.61538462,2.96,907.8
ONWH,21,ONWH-21,a,ONWH-21-a,45.49261111,78.23827778,413,80,438,206,14,31.28571429,3.64,
ONWH,21,ONWH-21,b,ONWH-21-b,45.49261111,78.23827778,413,81,536,114,15,35.73333333,2.31,1125.7
ONWH,22,ONWH-22,a,ONWH-22-a,45.49261111,78.23827778,413,89,382,122,12,31.83333333,2.13,
ONWH,22,ONWH-22,b,ONWH-22-b,45.49261111,78.23827778,413,81,560,218,14,40,3.18,1054.7
ONWH,24,ONWH-24,a,ONWH-24-a,45.49261111,78.23827778,413,80,585,134,16,36.5625,3.39,
ONWH,24,ONWH-24,b,ONWH-24-b,45.49261111,78.23827778,413,77,488,208,13,37.53846154,2.74,980.6
ONWH,25,ONWH-25,a,ONWH-25-a,45.49261111,78.23827778,413,88,535,144,12,44.58333333,2.9,
ONWH,25,ONWH-25,b,ONWH-25-b,45.49261111,78.23827778,413,82,585,112,14,41.78571429,2.78,690.6
ONWH,29,ONWH-29,a,ONWH-29-a,45.49261111,78.23827778,413,84,398,135,16,24.875,3.18,
ONWH,29,ONWH-29,b,ONWH-29-b,45.49261111,78.23827778,413,82,353,125,15,23.53333333,2.3,624.2
ONWH,30,ONWH-30,a,ONWH-30-a,45.49261111,78.23827778,413,75,543,207,12,45.25,3.28,
ONWH,30,ONWH-30,b,ONWH-30-b,45.49261111,78.23827778,413,82,595,197,13,45.76923077,3.25,1631.4
ONWH,31,ONWH-31,a,ONWH-31-a,45.49261111,78.23827778,413,75,580,195,14,41.42857143,3.68,
ONWH,31,ONWH-31,b,ONWH-31-b,45.49261111,78.23827778,413,83,460,137,15,30.66666667,2.76,907.6
ONWH,33,ONWH-33,a,ONWH-33-a,45.49261111,78.23827778,413,73,540,215,12,45,2.94,
ONWH,33,ONWH-33,b,ONWH-33-b,45.49261111,78.23827778,413,77,496,105,12,41.33333333,2.44,905.4
ONWH,34,ONWH-34,a,ONWH-34-a,45.49261111,78.23827778,413,89,525,90,15,35,2.33,
ONWH,34,ONWH-34,b,ONWH-34-b,45.49261111,78.23827778,413,112,519,103,20,25.95,2.39,708
ONWH,35,ONWH-35,a,ONWH-35-a,45.49261111,78.23827778,413,80,478,162,17,28.11764706,2.46,
ONWH,35,ONWH-35,b,ONWH-35-b,45.49261111,78.23827778,413,77,354,146,12,29.5,2.18,688.2
ONWH,36,ONWH-36,b,ONWH-36-b,45.49261111,78.23827778,413,101,400,115,15,26.66666667,2.36,449.1
ONWH,37,ONWH-37,a,ONWH-37-a,45.49261111,78.23827778,413,78,520,215,14,37.14285714,2.98,
ONWH,37,ONWH-37,b,ONWH-37-b,45.49261111,78.23827778,413,118,540,145,19,28.42105263,2.17,300.4
ONWH,38,ONWH-38,a,ONWH-38-a,45.49261111,78.23827778,413,77,475,138,13,36.53846154,2.76,
ONWH,38,ONWH-38,b,ONWH-38-b,45.49261111,78.23827778,413,91,363,131,13,27.92307692,2.36,464.8
ONWH,39,ONWH-39,a,ONWH-39-a,45.49261111,78.23827778,413,79,457,190,13,35.15384615,2.79,
ONWH,39,ONWH-39,b,ONWH-39-b,45.49261111,78.23827778,413,77,630,155,15,42,3.26,1157.6
PACL,1,PACL-1,a,PACL-1-a,41.64830556,80.31116667,329,100,1045,164,22,47.5,3.79,
PACL,1,PACL-1,b,PACL-1-b,41.64830556,80.31116667,329,96,630,110,14,45,2.24,731.7
PACL,2,PACL-2,a,PACL-2-a,41.64830556,80.31116667,329,82,928,172,18,51.55555556,4.49,
PACL,2,PACL-2,b,PACL-2-b,41.64830556,80.31116667,329,92,763,202,18,42.38888889,3.49,1157.6
PACL,3,PACL-3,a,PACL-3-a,41.64830556,80.31116667,329,115,977,106,20,48.85,2.89,
PACL,3,PACL-3,b,PACL-3-b,41.64830556,80.31116667,329,83,923,160,18,51.27777778,3.55,1517.3
PACL,5,PACL-5,a,PACL-5-a,41.64830556,80.31116667,329,77,825,185,20,41.25,3.94,
PACL,5,PACL-5,b,PACL-5-b,41.64830556,80.31116667,329,78,909,145,21,43.28571429,3.9,1316.4
PACL,8,PACL-8,a,PACL-8-a,41.64830556,80.31116667,329,80,915,120,18,50.83333333,3.83,
PACL,8,PACL-8,b,PACL-8-b,41.64830556,80.31116667,329,96,925,142,25,37,3.22,1114
PACL,9,PACL-9,a,PACL-9-a,41.64830556,80.31116667,329,80,1135,188,19,59.73684211,4.1,
PACL,9,PACL-9,b,PACL-9-b,41.64830556,80.31116667,329,81,816,123,15,54.4,2.98,1288
PACL,10,PACL-10,a,PACL-10-a,41.64830556,80.31116667,329,87,698,180,15,46.53333333,3.15,
PACL,10,PACL-10,b,PACL-10-b,41.64830556,80.31116667,329,82,932,195,17,54.82352941,4.14,1844.5
PACL,11,PACL-11,a,PACL-11-a,41.64830556,80.31116667,329,81,1045,105,22,47.5,3.49,
PACL,11,PACL-11,b,PACL-11-b,41.64830556,80.31116667,329,78,980,160,18,54.44444444,3.64,1034.8
PACL,12,PACL-12,a,PACL-12-a,41.64830556,80.31116667,329,89,1105,62,20,55.25,4.01,
PACL,12,PACL-12,b,PACL-12-b,41.64830556,80.31116667,329,77,1006,173,16,62.875,4.69,3018.7
PACL,13,PACL-13,a,PACL-13-a,41.64830556,80.31116667,329,86,827,157,16,51.6875,3.58,
PACL,13,PACL-13,b,PACL-13-b,41.64830556,80.31116667,329,93,1050,154,20,52.5,3.92,1616.4
PACL,14,PACL-14,a,PACL-14-a,41.64830556,80.31116667,329,89,936,190,19,49.26315789,4.06,
PACL,14,PACL-14,b,PACL-14-b,41.64830556,80.31116667,329,83,1230,108,21,58.57142857,4.8,3234.3
PACL,15,PACL-15,a,PACL-15-a,41.64830556,80.31116667,329,75,745,135,16,46.5625,4.56,
PACL,15,PACL-15,b,PACL-15-b,41.64830556,80.31116667,329,84,947,157,23,41.17391304,5.14,2326
PACL,16,PACL-16,a,PACL-16-a,41.64830556,80.31116667,329,127,795,116,23,34.56521739,2.77,
PACL,16,PACL-16,b,PACL-16-b,41.64830556,80.31116667,329,84,960,97,18,53.33333333,3.48,1308.4
PACL,17,PACL-17,a,PACL-17-a,41.64830556,80.31116667,329,78,1030,237,16,64.375,5.02,
PACL,17,PACL-17,b,PACL-17-b,41.64830556,80.31116667,329,82,944,215,16,59,3.88,2295.2
PACL,18,PACL-18,a,PACL-18-a,41.64830556,80.31116667,329,91,1060,154,19,55.78947368,3.96,
PACL,18,PACL-18,b,PACL-18-b,41.64830556,80.31116667,329,96,978,165,22,44.45454545,3.78,1148.6
PACL,19,PACL-19,a,PACL-19-a,41.64830556,80.31116667,329,82,792,157,17,46.58823529,4.32,
PACL,19,PACL-19,b,PACL-19-b,41.64830556,80.31116667,329,82,985,163,17,57.94117647,4.07,1532.8
PACL,20,PACL-20,a,PACL-20-a,41.64830556,80.31116667,329,84,982,123,20,49.1,3.45,
PACL,21,PACL-21,a,PACL-21-a,41.64830556,80.31116667,329,95,1166,84,21,55.52380952,4.02,
PACL,21,PACL-21,b,PACL-21-b,41.64830556,80.31116667,329,89,988,141,22,44.90909091,5.21,2269.4
PACL,22,PACL-22,b,PACL-22-b,41.64830556,80.31116667,329,86,1170,173,18,65,4.94,
PACL,23,PACL-23,a,PACL-23-a,41.64830556,80.31116667,329,78,1020,134,19,53.68421053,4.59,
PACL,23,PACL-23,b,PACL-23-b,41.64830556,80.31116667,329,103,1240,142,24,51.66666667,4.24,1909.3
PACL,24,PACL-24,a,PACL-24-a,41.64830556,80.31116667,329,76,873,85,17,51.35294118,4.63,
PACL,24,PACL-24,b,PACL-24-b,41.64830556,80.31116667,329,90,689,180,16,43.0625,3.38,1327.7
PACL,25,PACL-25,a,PACL-25-a,41.64830556,80.31116667,329,76,963,92,19,50.68421053,4.1,
PACL,26,PACL-26,a,PACL-26-a,41.64830556,80.31116667,329,78,655,246,13,50.38461538,3.96,
PACL,26,PACL-26,b,PACL-26-b,41.64830556,80.31116667,329,83,932,187,18,51.77777778,3.78,1310.7
PACL,27,PACL-27,a,PACL-27-a,41.64830556,80.31116667,329,76,940,142,20,47,4.88,
PACL,27,PACL-27,b,PACL-27-b,41.64830556,80.31116667,329,77,966,80,19,50.84210526,4.56,1834.8
PACL,28,PACL-28,a,PACL-28-a,41.64830556,80.31116667,329,88,955,163,16,59.6875,4.18,
PACL,28,PACL-28,b,PACL-28-b,41.64830556,80.31116667,329,85,780,167,18,43.33333333,3.7,1506.8
PACL,29,PACL-29,a,PACL-29-a,41.64830556,80.31116667,329,87,773,175,16,48.3125,4.38,
PACL,29,PACL-29,b,PACL-29-b,41.64830556,80.31116667,329,99,1003,202,19,52.78947368,3.16,1519
PACL,30,PACL-30,a,PACL-30-a,41.64830556,80.31116667,329,104,1010,146,23,43.91304348,3.48,
PACL,30,PACL-30,b,PACL-30-b,41.64830556,80.31116667,329,82,955,108,19,50.26315789,4.63,2145.9
PACL,31,PACL-31,a,PACL-31-a,41.64830556,80.31116667,329,89,755,102,18,41.94444444,3.19,
PACL,31,PACL-31,b,PACL-31-b,41.64830556,80.31116667,329,97,693,34,22,31.5,5,2638.1
PACL,32,PACL-32,a,PACL-32-a,41.64830556,80.31116667,329,87,864,147,20,43.2,5.46,
PACL,32,PACL-32,b,PACL-32-b,41.64830556,80.31116667,329,83,1005,154,19,52.89473684,4.82,2484.1
PACL,33,PACL-33,a,PACL-33-a,41.64830556,80.31116667,329,85,874,143,29,30.13793103,5.25,
PACL,33,PACL-33,b,PACL-33-b,41.64830556,80.31116667,329,92,1102,130,19,58,4.09,2269.6
PASR,1,PASR-1,a,PASR-1-a,42.11652778,79.88016667,428,76,960,190,17,56.47058824,4.5,
PASR,1,PASR-1,b,PASR-1-b,42.11652778,79.88016667,428,75,724,171,14,51.71428571,4.15,1925.2
PASR,2,PASR-2,a,PASR-2-a,42.11652778,79.88016667,428,74,628,199,15,41.86666667,3.06,
PASR,2,PASR-2,b,PASR-2-b,42.11652778,79.88016667,428,76,893,148,18,49.61111111,4.06,1713
PASR,3,PASR-3,a,PASR-3-a,42.11652778,79.88016667,428,85,545,256,15,36.33333333,4.5,
PASR,3,PASR-3,b,PASR-3-b,42.11652778,79.88016667,428,88,1045,220,19,55,4.1,1720.2
PASR,4,PASR-4,a,PASR-4-a,42.11652778,79.88016667,428,92,1153,175,20,57.65,4.58,
PASR,4,PASR-4,b,PASR-4-b,42.11652778,79.88016667,428,86,627,145,15,41.8,3.44,1054.1
PASR,5,PASR-5,a,PASR-5-a,42.11652778,79.88016667,428,84,903,227,16,56.4375,3.52,
PASR,5,PASR-5,b,PASR-5-b,42.11652778,79.88016667,428,79,803,126,17,47.23529412,3.81,1533.5
PASR,6,PASR-6,a,PASR-6-a,42.11652778,79.88016667,428,72,604,219,13,46.46153846,3.46,
PASR,6,PASR-6,b,PASR-6-b,42.11652778,79.88016667,428,79,688,168,16,43,4.16,1532.7
PASR,7,PASR-7,a,PASR-7-a,42.11652778,79.88016667,428,77,831,138,17,48.88235294,3.88,
PASR,7,PASR-7,b,PASR-7-b,42.11652778,79.88016667,428,78,778,185,17,45.76470588,3.48,1595.2
PASR,8,PASR-8,a,PASR-8-a,42.11652778,79.88016667,428,78,643,147,18,35.72222222,3.33,
PASR,8,PASR-8,b,PASR-8-b,42.11652778,79.88016667,428,103,1152,138,26,44.30769231,4.24,1561.1
PASR,9,PASR-9,a,PASR-9-a,42.11652778,79.88016667,428,80,551,236,13,42.38461538,3.58,
PASR,9,PASR-9,b,PASR-9-b,42.11652778,79.88016667,428,85,728,152,17,42.82352941,3.21,1900.8
PASR,10,PASR-10,a,PASR-10-a,42.11652778,79.88016667,428,82,858,138,16,53.625,3.77,
PASR,10,PASR-10,b,PASR-10-b,42.11652778,79.88016667,428,97,820,104,20,41,2.75,1021.1
PASR,11,PASR-11,a,PASR-11-a,42.11652778,79.88016667,428,84,546,172,15,36.4,3.52,
PASR,11,PASR-11,b,PASR-11-b,42.11652778,79.88016667,428,84,636,117,16,39.75,3.31,1205.9
PASR,12,PASR-12,b,PASR-12-b,42.11652778,79.88016667,428,83,721,140,16,45.0625,3.46,
PASR,13,PASR-13,a,PASR-13-a,42.11652778,79.88016667,428,86,678,153,16,42.375,4.52,
PASR,13,PASR-13,b,PASR-13-b,42.11652778,79.88016667,428,83,783,191,19,41.21052632,3.96,1841.6
PASR,14,PASR-14,a,PASR-14-a,42.11652778,79.88016667,428,88,860,247,18,47.77777778,4.19,
PASR,14,PASR-14,b,PASR-14-b,42.11652778,79.88016667,428,76,863,203,16,53.9375,4.32,1397
PASR,15,PASR-15,a,PASR-15-a,42.11652778,79.88016667,428,86,723,134,13,55.61538462,2.83,
PASR,15,PASR-15,b,PASR-15-b,42.11652778,79.88016667,428,80,884,317,16,55.25,4.37,2217.7
PASR,16,PASR-16,a,PASR-16-a,42.11652778,79.88016667,428,80,685,238,16,42.8125,4.41,
PASR,16,PASR-16,b,PASR-16-b,42.11652778,79.88016667,428,79,750,200,15,50,3.81,1654.4
PASR,17,PASR-17,a,PASR-17-a,42.11652778,79.88016667,428,77,713,177,13,54.84615385,3.86,
PASR,17,PASR-17,b,PASR-17-b,42.11652778,79.88016667,428,79,970,234,14,69.28571429,4.55,2341.4
PASR,18,PASR-18,a,PASR-18-a,42.11652778,79.88016667,428,75,848,221,18,47.11111111,3.52,
PASR,18,PASR-18,b,PASR-18-b,42.11652778,79.88016667,428,85,760,142,19,40,4.08,1492.8
PASR,20,PASR-20,a,PASR-20-a,42.11652778,79.88016667,428,79,626,212,18,34.77777778,4.14,
PASR,20,PASR-20,b,PASR-20-b,42.11652778,79.88016667,428,81,962,197,16,60.125,4.68,3204.6
PASR,22,PASR-22,a,PASR-22-a,42.11652778,79.88016667,428,78,720,180,14,51.42857143,3.45,
PASR,22,PASR-22,b,PASR-22-b,42.11652778,79.88016667,428,90,718,275,16,44.875,3.94,1063.8
PASR,23,PASR-23,a,PASR-23-a,42.11652778,79.88016667,428,82,875,141,15,58.33333333,3.58,
PASR,23,PASR-23,b,PASR-23-b,42.11652778,79.88016667,428,82,816,145,17,48,4.18,1863.1
PASR,24,PASR-24,a,PASR-24-a,42.11652778,79.88016667,428,85,765,160,16,47.8125,2.95,
PASR,24,PASR-24,b,PASR-24-b,42.11652778,79.88016667,428,78,900,185,18,50,4.08,1786.3
PASR,25,PASR-25,a,PASR-25-a,42.11652778,79.88016667,428,80,992,375,15,66.13333333,4.9,
PASR,25,PASR-25,b,PASR-25-b,42.11652778,79.88016667,428,88,711,212,15,47.4,3.74,1506.9
PASR,26,PASR-26,a,PASR-26-a,42.11652778,79.88016667,428,80,678,240,16,42.375,4.62,
PASR,26,PASR-26,b,PASR-26-b,42.11652778,79.88016667,428,79,660,215,15,44,3.97,1551.6
PASR,27,PASR-27,a,PASR-27-a,42.11652778,79.88016667,428,99,1182,125,24,49.25,2.85,
PASR,27,PASR-27,b,PASR-27-b,42.11652778,79.88016667,428,80,774,198,13,59.53846154,4.8,2267.7
PASR,28,PASR-28,a,PASR-28-a,42.11652778,79.88016667,428,83,895,110,15,59.66666667,3.18,
PASR,28,PASR-28,b,PASR-28-b,42.11652778,79.88016667,428,76,686,164,13,52.76923077,3.7,1188.4
PASR,29,PASR-29,a,PASR-29-a,42.11652778,79.88016667,428,79,623,205,14,44.5,4.16,
PASR,29,PASR-29,b,PASR-29-b,42.11652778,79.88016667,428,75,612,210,14,43.71428571,3.67,2182.7
PASR,30,PASR-30,a,PASR-30-a,42.11652778,79.88016667,428,100,1065,215,22,48.40909091,4.76,
PASR,30,PASR-30,b,PASR-30-b,42.11652778,79.88016667,428,83,751,200,17,44.17647059,3.75,1437.1
PASR,31,PASR-31,a,PASR-31-a,42.11652778,79.88016667,428,88,905,183,18,50.27777778,4.02,
PASR,31,PASR-31,b,PASR-31-b,42.11652778,79.88016667,428,90,1025,215,22,46.59090909,5.03,1980.2
PASR,32,PASR-32,a,PASR-32-a,42.11652778,79.88016667,428,79,715,243,13,55,4.22,
PASR,32,PASR-32,b,PASR-32-b,42.11652778,79.88016667,428,84,842,303,16,52.625,4.84,2642.9
